message_id,user_id,timestamp,channel,sender,message_text,is_phishing,hour,day_of_week
M0007895,U00162,2026-03-27T09:21:07+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,9,4
M0007854,U00162,2026-03-27T13:52:11+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,4
M0007861,U00162,2026-03-28T13:07:17+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,13,5
M0007862,U00162,2026-03-30T10:22:59+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,0
M0007885,U00162,2026-03-30T12:42:50+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,12,0
M0007935,U00163,2026-01-06T11:21:54+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,11,1
M0007911,U00163,2026-01-07T04:22:34+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,4,2
M0007937,U00163,2026-01-08T13:43:24+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,3
M0007946,U00163,2026-01-09T13:37:32+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,4
M0007909,U00163,2026-01-10T11:29:42+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,11,5
M0007916,U00163,2026-01-12T09:50:45+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,9,0
M0007938,U00163,2026-01-13T10:52:14+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,10,1
M0007921,U00163,2026-01-15T22:20:31+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,22,3
M0007930,U00163,2026-01-16T22:13:19+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,22,4
M0007931,U00163,2026-01-18T13:17:54+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,6
M0007912,U00163,2026-01-18T17:23:46+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,17,6
M0007940,U00163,2026-01-22T13:47:49+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,13,3
M0007949,U00163,2026-01-22T14:00:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,3
M0007943,U00163,2026-01-22T15:19:05+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,15,3
M0007913,U00163,2026-01-25T18:02:51+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,18,6
M0007927,U00163,2026-01-28T07:27:13+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,7,2
M0007919,U00163,2026-01-28T13:52:59+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,2
M0007945,U00163,2026-01-30T12:55:49+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,12,4
M0007951,U00163,2026-01-31T19:34:19+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,19,5
M0007922,U00163,2026-02-03T17:24:24+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,17,1
M0007918,U00163,2026-02-04T12:03:40+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,12,2
M0007929,U00163,2026-02-04T15:01:31+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,15,2
M0007950,U00163,2026-02-06T10:34:27+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,10,4
M0007910,U00163,2026-02-09T13:35:32+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,0
M0007944,U00163,2026-02-10T14:55:04+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,14,1
M0007947,U00163,2026-02-11T13:23:10+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,2
M0007928,U00163,2026-02-14T11:47:32+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,11,5
M0007934,U00163,2026-02-18T10:38:53+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,10,2
M0007915,U00163,2026-02-19T13:04:58+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,3
M0007932,U00163,2026-02-22T08:17:52+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,8,6
M0007914,U00163,2026-02-24T19:11:34+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,19,1
M0007941,U00163,2026-02-25T15:11:40+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,2
M0007917,U00163,2026-02-26T10:57:11+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,3
M0007924,U00163,2026-02-27T13:50:39+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,13,4
M0007939,U00163,2026-02-27T14:34:23+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,14,4
M0007926,U00163,2026-03-08T12:34:28+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,12,6
M0007936,U00163,2026-03-11T13:44:02+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,2
M0007923,U00163,2026-03-11T13:48:26+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,13,2
M0007920,U00163,2026-03-12T12:15:02+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,12,3
M0007933,U00163,2026-03-12T13:19:44+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,13,3
M0007942,U00163,2026-03-19T08:18:46+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,8,3
M0007948,U00163,2026-03-22T16:11:35+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,6
M0007925,U00163,2026-03-24T14:55:46+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,14,1
M0007987,U00164,2026-01-01T15:55:00+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,3
M0007988,U00164,2026-01-03T14:31:38+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,14,5
M0007983,U00164,2026-01-04T16:32:28+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,16,6
M0007965,U00164,2026-01-04T17:41:31+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,17,6
M0007963,U00164,2026-01-09T05:49:49+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,5,4
M0007952,U00164,2026-01-14T12:24:34+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,12,2
M0007976,U00164,2026-01-15T09:51:27+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,9,3
M0007966,U00164,2026-01-16T19:24:39+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,19,4
M0007961,U00164,2026-01-18T16:31:13+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,6
M0007959,U00164,2026-01-20T14:03:26+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,14,1
M0007954,U00164,2026-01-23T19:05:52+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,19,4
M0007985,U00164,2026-01-29T10:17:23+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,10,3
M0007977,U00164,2026-01-31T11:45:12+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,11,5
M0007971,U00164,2026-02-01T12:29:20+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,12,6
M0007962,U00164,2026-02-05T13:55:13+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,13,3
M0007979,U00164,2026-02-06T13:04:02+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,13,4
M0007969,U00164,2026-02-08T20:59:38+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,20,6
M0007980,U00164,2026-02-11T14:56:56+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,2
M0007978,U00164,2026-02-11T17:51:06+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,17,2
M0007956,U00164,2026-02-13T16:02:05+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,16,4
M0007964,U00164,2026-02-20T13:27:28+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,4
M0007957,U00164,2026-02-22T16:12:25+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,6
M0007986,U00164,2026-02-22T16:20:03+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,16,6
M0007958,U00164,2026-02-23T14:48:10+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,0
M0007982,U00164,2026-02-23T15:24:13+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,0
M0007968,U00164,2026-02-25T16:17:36+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,2
M0007972,U00164,2026-02-27T16:00:57+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,16,4
M0007989,U00164,2026-03-01T09:39:28+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,9,6
M0007955,U00164,2026-03-05T12:01:34+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,12,3
M0007973,U00164,2026-03-07T14:30:06+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,5
M0007981,U00164,2026-03-07T17:14:53+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,17,5
M0007953,U00164,2026-03-11T12:40:20+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,12,2
M0007974,U00164,2026-03-12T12:09:48+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,3
M0007967,U00164,2026-03-18T15:20:42+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,2
M0007984,U00164,2026-03-18T18:05:59+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,18,2
M0007970,U00164,2026-03-22T11:50:03+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,11,6
M0007975,U00164,2026-03-28T07:06:05+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,7,5
M0007960,U00164,2026-03-31T13:18:31+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,13,1
M0008023,U00165,2026-01-01T09:31:10+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,9,3
M0008015,U00165,2026-01-01T14:08:47+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,14,3
M0008017,U00165,2026-01-02T04:13:40+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,4,4
M0008001,U00165,2026-01-02T12:04:15+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,4
M0008025,U00165,2026-01-04T18:40:02+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,18,6
M0008000,U00165,2026-01-05T10:01:34+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,10,0
M0008008,U00165,2026-01-14T09:39:49+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,9,2
M0008024,U00165,2026-01-16T13:51:16+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,13,4
M0008004,U00165,2026-01-20T12:26:31+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,1
M0008012,U00165,2026-01-20T12:46:47+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,12,1
M0007992,U00165,2026-01-20T15:24:27+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,15,1
M0008018,U00165,2026-01-21T14:50:48+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,2
M0007993,U00165,2026-01-23T13:35:15+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,13,4
M0008011,U00165,2026-01-24T11:07:35+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,11,5
M0007990,U00165,2026-01-25T11:46:42+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,11,6
M0008022,U00165,2026-02-01T09:21:52+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,9,6
M0007998,U00165,2026-02-03T23:59:58+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,23,1
M0008013,U00165,2026-02-04T14:43:54+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,14,2
M0008009,U00165,2026-02-08T13:18:49+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,6
M0008021,U00165,2026-02-10T06:20:42+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,6,1
M0008020,U00165,2026-02-13T11:50:21+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,11,4
M0008006,U00165,2026-02-21T10:01:43+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,10,5
M0008007,U00165,2026-02-21T13:41:01+01:00,SMS,Delivery-Notice,Your parcel is held due to unpaid customs fee. Pay now: https://track-fee.example,1,13,5
M0007991,U00165,2026-02-23T12:41:02+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,12,0
M0008016,U00165,2026-02-23T14:04:03+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,14,0
M0008005,U00165,2026-02-27T12:30:28+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,12,4
M0007997,U00165,2026-03-01T04:27:04+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,4,6
M0008019,U00165,2026-03-03T08:53:22+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,8,1
M0008003,U00165,2026-03-06T16:00:59+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,16,4
M0008002,U00165,2026-03-13T11:35:47+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,11,4
M0007999,U00165,2026-03-20T12:17:21+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,12,4
M0007996,U00165,2026-03-21T15:25:23+01:00,Email,IT-Support,Password expires today. Re-authenticate here: https://sso-reset.example,1,15,5
M0007994,U00165,2026-03-23T10:47:17+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,10,0
M0008010,U00165,2026-03-23T15:51:43+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,15,0
M0008014,U00165,2026-03-25T10:31:51+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,10,2
M0007995,U00165,2026-03-31T14:08:22+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,14,1
M0008072,U00166,2026-01-04T11:50:01+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,11,6
M0008030,U00166,2026-01-05T06:36:15+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,6,0
M0008079,U00166,2026-01-06T10:54:31+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,1
M0008064,U00166,2026-01-08T10:44:03+01:00,SMS,ShopPromo,Flash sale today: 20% off selected items. Unsubscribe: STOP,0,10,3
M0008042,U00166,2026-01-08T13:13:37+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,13,3
M0008056,U00166,2026-01-09T14:24:11+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,4
M0008052,U00166,2026-01-12T13:41:57+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,13,0
M0008075,U00166,2026-01-17T14:27:55+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,5
M0008073,U00166,2026-01-20T13:54:59+01:00,SMS,Bank-Security,"Unusual activity detected. To keep your account active, verify at https://bank-secure-check.example",1,13,1
M0008061,U00166,2026-01-21T10:36:25+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,2
M0008037,U00166,2026-01-22T13:35:29+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,13,3
M0008029,U00166,2026-01-24T15:26:26+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,15,5
M0008045,U00166,2026-01-24T15:36:58+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,15,5
M0008054,U00166,2026-01-30T13:11:47+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,13,4
M0008076,U00166,2026-02-02T17:02:50+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,17,0
M0008032,U00166,2026-02-04T15:57:51+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,15,2
M0008048,U00166,2026-02-07T11:58:11+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,11,5
M0008027,U00166,2026-02-08T10:37:15+01:00,SMS,Bank Alerts,Your account statement is ready in the app.,0,10,6
M0008033,U00166,2026-02-09T17:51:39+01:00,SMS,Card-Verify,Card verification required. Confirm now to avoid lock: https://verify-card.example,1,17,0
M0008077,U00166,2026-02-12T13:24:28+01:00,Email,CampusEvents,Student event: Networking meetup next Thursday.,0,13,3
M0008057,U00166,2026-02-12T14:05:35+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,14,3
M0008080,U00166,2026-02-13T12:03:13+01:00,Email,TravelDeals,Weekend deals: Save on hotels in Europe.,0,12,4
M0008044,U00166,2026-02-13T18:07:50+01:00,SMS,Bank Alerts,Security tip: Never share your one-time codes.,0,18,4
M0008039,U00166,2026-02-15T16:34:13+01:00,SMS,Bank Alerts,Reminder: Update your app to the latest version for improved security.,0,16,6
